route_id,route,month,seats,weekly_frequency,block_hours,is_udan_route,atf_price_per_litre,load_factor,avg_fare,passengers,ticket_revenue,ancillary_revenue,udan_subsidy,fuel_cost,lease_crew_cost,airport_handling_cost,total_revenue,total_cost,ebitda,ebitda_margin
11,Jodhpur-Jaipur-R11,2025-01,90,7,1.83,False,114.32,0.659,3766.0,1798.0,6772146.0,688623.0,0.0,12095377.0,478372.0,775727.0,7460769.0,13349476.0,-5888707.0,-0.7893
11,Jodhpur-Jaipur-R11,2025-02,90,7,1.83,False,111.11,0.666,4531.0,1818.0,8235147.0,582018.0,0.0,11755332.0,499131.0,671199.0,8817165.0,12925662.0,-4108497.0,-0.466
11,Jodhpur-Jaipur-R11,2025-03,90,7,1.83,False,115.19,0.691,4273.0,1885.0,8056696.0,432954.0,0.0,12187502.0,535328.0,596779.0,8489650.0,13319609.0,-4829960.0,-0.5689
12,Amritsar-Chandigarh-R12,2024-04,78,14,0.94,False,93.19,0.758,2758.0,3586.0,9887986.0,1256633.0,0.0,8988138.0,900483.0,1833394.0,11144620.0,11722015.0,-577395.0,-0.0518
12,Amritsar-Chandigarh-R12,2024-05,78,14,0.94,False,89.11,0.757,3040.0,3578.0,10878612.0,854313.0,0.0,8594642.0,690722.0,1888935.0,11732925.0,11174299.0,558626.0,0.0476
12,Amritsar-Chandigarh-R12,2024-06,78,14,0.94,False,92.36,0.691,2823.0,3266.0,9218200.0,972420.0,0.0,8907755.0,802731.0,1546535.0,10190620.0,11257021.0,-1066401.0,-0.1046
12,Amritsar-Chandigarh-R12,2024-07,78,14,0.94,False,91.3,0.73,2847.0,3450.0,9820939.0,1409275.0,0.0,8806052.0,788227.0,1900126.0,11230214.0,11494405.0,-264191.0,-0.0235
12,Amritsar-Chandigarh-R12,2024-08,78,14,0.94,False,92.93,0.76,2682.0,3595.0,9644054.0,865624.0,0.0,8962845.0,650842.0,1192113.0,10509677.0,10805800.0,-296123.0,-0.0282
12,Amritsar-Chandigarh-R12,2024-09,78,14,0.94,False,92.63,0.778,2916.0,3680.0,10729560.0,1072964.0,0.0,8934486.0,763430.0,1542561.0,11802524.0,11240477.0,562047.0,0.0476
12,Amritsar-Chandigarh-R12,2024-10,78,14,0.94,False,102.52,0.708,2327.0,3348.0,7789656.0,979166.0,0.0,9888318.0,688175.0,1872511.0,8768823.0,12449004.0,-3680181.0,-0.4197
12,Amritsar-Chandigarh-R12,2024-11,78,14,0.94,False,111.45,0.767,2944.0,3628.0,10679836.0,1195163.0,0.0,10749076.0,869935.0,1764702.0,11874999.0,13383713.0,-1508715.0,-0.127
12,Amritsar-Chandigarh-R12,2024-12,78,14,0.94,False,112.07,0.625,3000.0,2955.0,8864831.0,533458.0,0.0,10809273.0,943656.0,1329551.0,9398289.0,13082480.0,-3684191.0,-0.392
12,Amritsar-Chandigarh-R12,2025-01,78,14,0.94,False,112.25,0.687,2974.0,3249.0,9662690.0,1077765.0,0.0,10826015.0,761143.0,1873518.0,10740454.0,13460676.0,-2720222.0,-0.2533
12,Amritsar-Chandigarh-R12,2025-02,78,14,0.94,False,110.13,0.751,2955.0,3552.0,10496206.0,1150694.0,0.0,10622179.0,785416.0,1897458.0,11646900.0,13305053.0,-1658153.0,-0.1424
12,Amritsar-Chandigarh-R12,2025-03,78,14,0.94,False,114.29,0.729,3073.0,3448.0,10595951.0,653877.0,0.0,11023402.0,778379.0,1848596.0,11249828.0,13650377.0,-2400549.0,-0.2134
13,Vizag-Hyderabad-R13,2024-04,108,10,2.19,False,96.44,0.833,3505.0,3894.0,13648547.0,1077640.0,0.0,16332761.0,803552.0,1215732.0,14726188.0,18352045.0,-3625857.0,-0.2462
13,Vizag-Hyderabad-R13,2024-05,108,10,2.19,False,92.36,0.733,3424.0,3427.0,11735667.0,1149091.0,0.0,15642737.0,737577.0,1026825.0,12884758.0,17407139.0,-4522381.0,-0.351
13,Vizag-Hyderabad-R13,2024-06,108,10,2.19,False,93.9,0.725,3345.0,3391.0,11343241.0,1153688.0,0.0,15903247.0,831720.0,1181256.0,12496929.0,17916223.0,-5419293.0,-0.4337
13,Vizag-Hyderabad-R13,2024-07,108,10,2.19,False,93.14,0.651,3526.0,3044.0,10733204.0,1116377.0,0.0,15773652.0,893382.0,928938.0,11849581.0,17595971.0,-5746390.0,-0.4849
13,Vizag-Hyderabad-R13,2024-08,108,10,2.19,False,88.94,0.728,3244.0,3405.0,11045557.0,726215.0,0.0,15062395.0,719888.0,1188425.0,11771772.0,16970708.0,-5198936.0,-0.4416
13,Vizag-Hyderabad-R13,2024-09,108,10,2.19,False,92.95,0.75,3390.0,3505.0,11884120.0,1221043.0,0.0,15741747.0,921127.0,1149219.0,13105163.0,17812093.0,-4706930.0,-0.3592
13,Vizag-Hyderabad-R13,2024-10,108,10,2.19,False,112.3,0.748,3693.0,3497.0,12914287.0,964816.0,0.0,19019404.0,840711.0,793481.0,13879102.0,20653596.0,-6774493.0,-0.4881
13,Vizag-Hyderabad-R13,2024-11,108,10,2.19,False,114.44,0.744,3389.0,3480.0,11793947.0,1408106.0,0.0,19382420.0,891384.0,974727.0,13202053.0,21248531.0,-8046478.0,-0.6095
13,Vizag-Hyderabad-R13,2024-12,108,10,2.19,False,118.67,0.691,3353.0,3232.0,10837904.0,771169.0,0.0,20098260.0,909027.0,1339453.0,11609073.0,22346740.0,-10737667.0,-0.9249
13,Vizag-Hyderabad-R13,2025-01,108,10,2.19,False,122.29,0.61,3451.0,2855.0,9851443.0,1036397.0,0.0,20710464.0,779137.0,1056101.0,10887839.0,22545703.0,-11657863.0,-1.0707
13,Vizag-Hyderabad-R13,2025-02,108,10,2.19,False,112.55,0.71,3507.0,3319.0,11638338.0,1064078.0,0.0,19060793.0,757906.0,912071.0,12702416.0,20730769.0,-8028353.0,-0.632
13,Vizag-Hyderabad-R13,2025-03,108,10,2.19,False,123.97,0.646,3476.0,3023.0,10505612.0,787888.0,0.0,20995464.0,874407.0,1288107.0,11293500.0,23157978.0,-11864478.0,-1.0506
14,Patna-Ranchi-R14,2024-04,78,3,1.88,False,89.26,0.739,6177.0,748.0,4622824.0,246005.0,0.0,3576068.0,198273.0,412192.0,4868829.0,4186534.0,682295.0,0.1401
14,Patna-Ranchi-R14,2024-05,78,3,1.88,False,92.73,0.716,5920.0,725.0,4294552.0,177685.0,0.0,3715082.0,195144.0,354476.0,4472238.0,4264702.0,207536.0,0.0464
14,Patna-Ranchi-R14,2024-06,78,3,1.88,False,87.81,0.632,5984.0,641.0,3834378.0,180458.0,0.0,3517749.0,173475.0,324889.0,4014836.0,4016114.0,-1278.0,-0.0003
14,Patna-Ranchi-R14,2024-07,78,3,1.88,False,94.38,0.736,5605.0,746.0,4178732.0,313027.0,0.0,3781328.0,171148.0,251133.0,4491759.0,4203609.0,288150.0,0.0642
14,Patna-Ranchi-R14,2024-08,78,3,1.88,False,93.48,0.783,6155.0,794.0,4885577.0,230743.0,0.0,3745226.0,165177.0,243171.0,5116320.0,4153574.0,962747.0,0.1882
14,Patna-Ranchi-R14,2024-09,78,3,1.88,False,93.56,0.659,5998.0,668.0,4005926.0,253598.0,0.0,3748243.0,191000.0,309595.0,4259524.0,4248838.0,10686.0,0.0025
14,Patna-Ranchi-R14,2024-10,78,3,1.88,False,117.76,0.669,5789.0,678.0,3922141.0,267173.0,0.0,4717620.0,146882.0,393687.0,4189313.0,5258189.0,-1068876.0,-0.2551
14,Patna-Ranchi-R14,2024-11,78,3,1.88,False,108.89,0.706,5509.0,715.0,3941123.0,137850.0,0.0,4362477.0,137542.0,313169.0,4078973.0,4813188.0,-734214.0,-0.18
14,Patna-Ranchi-R14,2024-12,78,3,1.88,False,119.41,0.669,6687.0,678.0,4531146.0,149296.0,0.0,4783907.0,147074.0,390365.0,4680442.0,5321347.0,-640905.0,-0.1369
14,Patna-Ranchi-R14,2025-01,78,3,1.88,False,119.89,0.644,6567.0,652.0,4284093.0,179187.0,0.0,4803027.0,185565.0,280640.0,4463281.0,5269232.0,-805951.0,-0.1806
14,Patna-Ranchi-R14,2025-02,78,3,1.88,False,119.37,0.685,6671.0,694.0,4631304.0,186275.0,0.0,4782223.0,151785.0,271716.0,4817579.0,5205724.0,-388145.0,-0.0806
14,Patna-Ranchi-R14,2025-03,78,3,1.88,False,121.69,0.713,6025.0,723.0,4354735.0,160525.0,0.0,4875344.0,191122.0,306292.0,4515261.0,5372758.0,-857498.0,-0.1899
15,Surat-Mumbai-R15,2024-04,108,14,0.99,False,92.0,0.813,3172.0,5325.0,16889085.0,1204294.0,0.0,10097402.0,981445.0,1647957.0,18093378.0,12726803.0,5366575.0,0.2966
15,Surat-Mumbai-R15,2024-05,108,14,0.99,False,91.24,0.635,3436.0,4154.0,14276584.0,1297092.0,0.0,10013131.0,1237232.0,1694175.0,15573676.0,12944538.0,2629138.0,0.1688
15,Surat-Mumbai-R15,2024-06,108,14,0.99,False,90.76,0.703,3407.0,4604.0,15684037.0,1365861.0,0.0,9961393.0,998021.0,1446465.0,17049898.0,12405879.0,4644019.0,0.2724
15,Surat-Mumbai-R15,2024-07,108,14,0.99,False,91.75,0.629,3477.0,4118.0,14317302.0,1122097.0,0.0,10069024.0,1002446.0,1534102.0,15439399.0,12605571.0,2833827.0,0.1835
15,Surat-Mumbai-R15,2024-08,108,14,0.99,False,88.04,0.776,3470.0,5082.0,17634943.0,995411.0,0.0,9662191.0,888965.0,1271315.0,18630353.0,11822472.0,6807881.0,0.3654
15,Surat-Mumbai-R15,2024-09,108,14,0.99,False,91.05,0.747,3725.0,4890.0,18216888.0,1925040.0,0.0,9992853.0,1086309.0,1495210.0,20141929.0,12574372.0,7567557.0,0.3757
15,Surat-Mumbai-R15,2024-10,108,14,0.99,False,124.58,0.801,4207.0,5244.0,22062455.0,1190019.0,0.0,13672771.0,1174513.0,1272856.0,23252474.0,16120140.0,7132334.0,0.3067
15,Surat-Mumbai-R15,2024-11,108,14,0.99,False,106.05,0.656,3690.0,4294.0,15845623.0,911661.0,0.0,11639158.0,1250588.0,1363075.0,16757284.0,14252821.0,2504463.0,0.1495
15,Surat-Mumbai-R15,2024-12,108,14,0.99,False,111.23,0.822,3888.0,5381.0,20923057.0,1756963.0,0.0,12207647.0,974960.0,1845098.0,22680020.0,15027705.0,7652315.0,0.3374
15,Surat-Mumbai-R15,2025-01,108,14,0.99,False,114.29,0.602,3485.0,3943.0,13740712.0,1296170.0,0.0,12543231.0,939850.0,1814560.0,15036882.0,15297641.0,-260759.0,-0.0173
15,Surat-Mumbai-R15,2025-02,108,14,0.99,False,123.53,0.71,3981.0,4646.0,18497505.0,885558.0,0.0,13557866.0,1057399.0,1366079.0,19383062.0,15981343.0,3401719.0,0.1755
15,Surat-Mumbai-R15,2025-03,108,14,0.99,False,124.2,0.719,3726.0,4707.0,17539030.0,1952835.0,0.0,13631191.0,1098381.0,1510130.0,19491865.0,16239702.0,3252162.0,0.1668
16,Kharagpur-Kolkata-R16,2024-04,90,14,1.33,False,93.71,0.762,2867.0,4158.0,11922404.0,1612713.0,0.0,13139958.0,947126.0,1395558.0,13535117.0,15482642.0,-1947525.0,-0.1439
16,Kharagpur-Kolkata-R16,2024-05,90,14,1.33,False,90.41,0.788,2670.0,4297.0,11474454.0,1729417.0,0.0,12676605.0,1067584.0,1423411.0,13203871.0,15167600.0,-1963729.0,-0.1487
16,Kharagpur-Kolkata-R16,2024-06,90,14,1.33,False,87.32,0.783,2863.0,4272.0,12230154.0,1242481.0,0.0,12244005.0,971475.0,1561667.0,13472636.0,14777147.0,-1304511.0,-0.0968
16,Kharagpur-Kolkata-R16,2024-07,90,14,1.33,False,90.11,0.771,2656.0,4209.0,11178481.0,853218.0,0.0,12635588.0,798673.0,1704852.0,12031699.0,15139113.0,-3107414.0,-0.2583
16,Kharagpur-Kolkata-R16,2024-08,90,14,1.33,False,92.29,0.773,2601.0,4216.0,10967778.0,1523348.0,0.0,12940938.0,830716.0,1792840.0,12491125.0,15564493.0,-3073368.0,-0.246
16,Kharagpur-Kolkata-R16,2024-09,90,14,1.33,False,93.99,0.764,2740.0,4168.0,11421016.0,802893.0,0.0,13178466.0,1072052.0,1424254.0,12223910.0,15674772.0,-3450862.0,-0.2823
16,Kharagpur-Kolkata-R16,2024-10,90,14,1.33,False,120.29,0.686,2736.0,3745.0,10246202.0,1285615.0,0.0,16866560.0,937775.0,1113678.0,11531817.0,18918012.0,-7386195.0,-0.6405
16,Kharagpur-Kolkata-R16,2024-11,90,14,1.33,False,112.99,0.564,2933.0,3078.0,9027166.0,558067.0,0.0,15843379.0,1016332.0,1371832.0,9585233.0,18231543.0,-8646309.0,-0.902
16,Kharagpur-Kolkata-R16,2024-12,90,14,1.33,False,127.51,0.734,2845.0,4007.0,11398309.0,875700.0,0.0,17878494.0,1012213.0,1512606.0,12274009.0,20403314.0,-8129305.0,-0.6623
16,Kharagpur-Kolkata-R16,2025-01,90,14,1.33,False,118.99,0.59,2727.0,3221.0,8786070.0,724910.0,0.0,16684914.0,948859.0,1836426.0,9510980.0,19470200.0,-9959219.0,-1.0471
16,Kharagpur-Kolkata-R16,2025-02,90,14,1.33,False,106.43,0.722,2761.0,3938.0,10874795.0,1242354.0,0.0,14923797.0,1084897.0,1606488.0,12117149.0,17615183.0,-5498033.0,-0.4537
16,Kharagpur-Kolkata-R16,2025-03,90,14,1.33,False,106.48,0.664,2504.0,3623.0,9073116.0,1343363.0,0.0,14930543.0,1034242.0,1332522.0,10416478.0,17297307.0,-6880829.0,-0.6606
17,Jamshedpur-Bhubaneswar-R17,2024-04,108,5,2.02,False,95.57,0.679,3761.0,1589.0,5973955.0,429557.0,0.0,6722453.0,410328.0,401853.0,6403511.0,7534633.0,-1131122.0,-0.1766
17,Jamshedpur-Bhubaneswar-R17,2024-05,108,5,2.02,False,94.9,0.743,3562.0,1736.0,6184395.0,370715.0,0.0,6675407.0,345657.0,494009.0,6555110.0,7515073.0,-959963.0,-0.1464
17,Jamshedpur-Bhubaneswar-R17,2024-06,108,5,2.02,False,88.78,0.778,3921.0,1818.0,7129916.0,680272.0,0.0,6244457.0,463795.0,414171.0,7810188.0,7122422.0,687766.0,0.0881
17,Jamshedpur-Bhubaneswar-R17,2024-07,108,5,2.02,False,93.97,0.888,3828.0,2075.0,7944709.0,587294.0,0.0,6610080.0,382123.0,400581.0,8532002.0,7392784.0,1139218.0,0.1335
17,Jamshedpur-Bhubaneswar-R17,2024-08,108,5,2.02,False,90.42,0.663,4316.0,1550.0,6691498.0,294096.0,0.0,6360106.0,423418.0,481165.0,6985595.0,7264688.0,-279094.0,-0.04
17,Jamshedpur-Bhubaneswar-R17,2024-09,108,5,2.02,False,91.67,0.71,3978.0,1660.0,6602375.0,632343.0,0.0,6448221.0,334990.0,407833.0,7234718.0,7191043.0,43675.0,0.006
17,Jamshedpur-Bhubaneswar-R17,2024-10,108,5,2.02,False,122.25,0.662,3997.0,1549.0,6191515.0,489739.0,0.0,8598707.0,377036.0,524584.0,6681254.0,9500328.0,-2819075.0,-0.4219
17,Jamshedpur-Bhubaneswar-R17,2024-11,108,5,2.02,False,104.29,0.737,3796.0,1723.0,6538602.0,428326.0,0.0,7335690.0,462285.0,418278.0,6966928.0,8216252.0,-1249324.0,-0.1793
17,Jamshedpur-Bhubaneswar-R17,2024-12,108,5,2.02,False,124.21,0.594,4271.0,1389.0,5933673.0,530821.0,0.0,8736576.0,459130.0,428174.0,6464494.0,9623880.0,-3159385.0,-0.4887
17,Jamshedpur-Bhubaneswar-R17,2025-01,108,5,2.02,False,121.94,0.696,4161.0,1627.0,6768191.0,672138.0,0.0,8577381.0,423273.0,536079.0,7440329.0,9536733.0,-2096403.0,-0.2818
17,Jamshedpur-Bhubaneswar-R17,2025-02,108,5,2.02,False,114.78,0.58,4121.0,1356.0,5587100.0,273261.0,0.0,8073894.0,328967.0,626079.0,5860361.0,9028940.0,-3168579.0,-0.5407
17,Jamshedpur-Bhubaneswar-R17,2025-03,108,5,2.02,False,113.11,0.774,3990.0,1809.0,7217870.0,393996.0,0.0,7956156.0,348265.0,685446.0,7611866.0,8989866.0,-1378000.0,-0.181
18,Nashik-Pune-R18,2024-04,138,5,1.52,False,91.03,0.713,2976.0,2130.0,6337177.0,483034.0,0.0,5774409.0,514677.0,666263.0,6820211.0,6955349.0,-135139.0,-0.0198
18,Nashik-Pune-R18,2024-05,138,5,1.52,False,93.96,0.724,3129.0,2165.0,6773136.0,805499.0,0.0,5960098.0,524130.0,651620.0,7578636.0,7135848.0,442788.0,0.0584
18,Nashik-Pune-R18,2024-06,138,5,1.52,False,95.78,0.807,2921.0,2411.0,7043168.0,564781.0,0.0,6076030.0,489568.0,676340.0,7607949.0,7241938.0,366010.0,0.0481
18,Nashik-Pune-R18,2024-07,138,5,1.52,False,92.08,0.712,3019.0,2127.0,6421743.0,476212.0,0.0,5841399.0,467076.0,587682.0,6897955.0,6896157.0,1798.0,0.0003
18,Nashik-Pune-R18,2024-08,138,5,1.52,False,89.27,0.774,3191.0,2314.0,7384521.0,817393.0,0.0,5662612.0,437908.0,673605.0,8201914.0,6774125.0,1427788.0,0.1741
18,Nashik-Pune-R18,2024-09,138,5,1.52,False,89.21,0.673,2801.0,2010.0,5632102.0,612567.0,0.0,5659273.0,503080.0,522054.0,6244670.0,6684407.0,-439738.0,-0.0704
18,Nashik-Pune-R18,2024-10,138,5,1.52,False,119.46,0.752,3126.0,2247.0,7026766.0,440596.0,0.0,7578114.0,519361.0,458797.0,7467362.0,8556272.0,-1088910.0,-0.1458
18,Nashik-Pune-R18,2024-11,138,5,1.52,False,118.82,0.825,3479.0,2463.0,8570896.0,973627.0,0.0,7537135.0,496813.0,407986.0,9544523.0,8441934.0,1102589.0,0.1155
18,Nashik-Pune-R18,2024-12,138,5,1.52,False,120.35,0.661,3471.0,1976.0,6858109.0,658123.0,0.0,7634292.0,569926.0,580976.0,7516232.0,8785194.0,-1268962.0,-0.1688
18,Nashik-Pune-R18,2025-01,138,5,1.52,False,114.75,0.743,3117.0,2219.0,6916756.0,597006.0,0.0,7279205.0,487118.0,635854.0,7513762.0,8402177.0,-888415.0,-0.1182
18,Nashik-Pune-R18,2025-02,138,5,1.52,False,112.15,0.603,3003.0,1803.0,5413941.0,646908.0,0.0,7114015.0,430664.0,449891.0,6060849.0,7994569.0,-1933720.0,-0.3191
18,Nashik-Pune-R18,2025-03,138,5,1.52,False,111.01,0.674,3208.0,2012.0,6454960.0,415705.0,0.0,7041697.0,589098.0,436506.0,6870664.0,8067301.0,-1196636.0,-0.1742
19,Kanpur-Lucknow-R19,2024-04,90,3,1.21,False,94.33,0.676,5155.0,791.0,4076460.0,233146.0,0.0,2647070.0,169744.0,283546.0,4309606.0,3100359.0,1209247.0,0.2806
19,Kanpur-Lucknow-R19,2024-05,90,3,1.21,False,90.15,0.724,4784.0,846.0,4047515.0,295431.0,0.0,2529727.0,163919.0,321317.0,4342946.0,3014964.0,1327983.0,0.3058
19,Kanpur-Lucknow-R19,2024-06,90,3,1.21,False,92.97,0.656,5114.0,767.0,3921857.0,220550.0,0.0,2608783.0,220334.0,277603.0,4142407.0,3106720.0,1035687.0,0.25
19,Kanpur-Lucknow-R19,2024-07,90,3,1.21,False,95.98,0.745,4886.0,871.0,4254292.0,238672.0,0.0,2693163.0,176771.0,370539.0,4492964.0,3240473.0,1252491.0,0.2788
19,Kanpur-Lucknow-R19,2024-08,90,3,1.21,False,97.99,0.733,4955.0,857.0,4245617.0,244483.0,0.0,2749765.0,181433.0,300976.0,4490100.0,3232174.0,1257926.0,0.2802
19,Kanpur-Lucknow-R19,2024-09,90,3,1.21,False,86.95,0.738,4761.0,862.0,4106042.0,258277.0,0.0,2439985.0,206989.0,391524.0,4364318.0,3038498.0,1325820.0,0.3038
19,Kanpur-Lucknow-R19,2024-10,90,3,1.21,False,115.01,0.671,5185.0,784.0,4067122.0,290191.0,0.0,3227396.0,193306.0,248579.0,4357314.0,3669281.0,688033.0,0.1579
19,Kanpur-Lucknow-R19,2024-11,90,3,1.21,False,102.39,0.722,5075.0,844.0,4284047.0,267050.0,0.0,2873122.0,200162.0,385966.0,4551097.0,3459251.0,1091846.0,0.2399
19,Kanpur-Lucknow-R19,2024-12,90,3,1.21,False,107.28,0.73,4521.0,853.0,3858479.0,357363.0,0.0,3010412.0,224269.0,395657.0,4215842.0,3630338.0,585504.0,0.1389
19,Kanpur-Lucknow-R19,2025-01,90,3,1.21,False,113.9,0.679,5591.0,793.0,4436440.0,321604.0,0.0,3196089.0,184566.0,335116.0,4758044.0,3715771.0,1042273.0,0.2191
19,Kanpur-Lucknow-R19,2025-02,90,3,1.21,False,114.11,0.591,5045.0,691.0,3485419.0,281774.0,0.0,3201982.0,188943.0,385513.0,3767194.0,3776438.0,-9244.0,-0.0025
19,Kanpur-Lucknow-R19,2025-03,90,3,1.21,False,116.4,0.731,5446.0,855.0,4656077.0,208208.0,0.0,3266390.0,227303.0,259290.0,4864285.0,3752983.0,1111302.0,0.2285
20,Coimbatore-Chennai-R20,2024-04,90,10,1.94,True,92.49,0.769,5222.0,2996.0,15645272.0,721209.0,3091179.0,13070138.0,722243.0,1008736.0,19457661.0,14801118.0,4656543.0,0.2393
20,Coimbatore-Chennai-R20,2024-05,90,10,1.94,True,87.64,0.649,5681.0,2530.0,14372821.0,802261.0,3153509.0,12385164.0,538560.0,905488.0,18328591.0,13829212.0,4499379.0,0.2455
20,Coimbatore-Chennai-R20,2024-06,90,10,1.94,True,91.54,0.758,5473.0,2954.0,16166707.0,811918.0,3147780.0,12936554.0,621958.0,893873.0,20126405.0,14452385.0,5674020.0,0.2819
20,Coimbatore-Chennai-R20,2024-07,90,10,1.94,True,89.05,0.698,5279.0,2719.0,14352764.0,1051733.0,2644141.0,12583833.0,701839.0,1375287.0,18048639.0,14660959.0,3387680.0,0.1877
20,Coimbatore-Chennai-R20,2024-08,90,10,1.94,True,93.36,0.744,5740.0,2900.0,16647808.0,693212.0,3212719.0,13193289.0,717915.0,838679.0,20553739.0,14749883.0,5803856.0,0.2824
20,Coimbatore-Chennai-R20,2024-09,90,10,1.94,True,95.79,0.64,5584.0,2493.0,13919490.0,726225.0,2073210.0,13537545.0,728309.0,1329590.0,16718925.0,15595444.0,1123481.0,0.0672
20,Coimbatore-Chennai-R20,2024-10,90,10,1.94,True,121.24,0.71,6000.0,2766.0,16597346.0,587591.0,3558136.0,17133725.0,629600.0,915607.0,20743073.0,18678931.0,2064142.0,0.0995
20,Coimbatore-Chennai-R20,2024-11,90,10,1.94,True,122.0,0.679,6186.0,2648.0,16378413.0,882755.0,3247684.0,17240327.0,581722.0,1335525.0,20508853.0,19157574.0,1351279.0,0.0659
20,Coimbatore-Chennai-R20,2024-12,90,10,1.94,True,114.05,0.82,6125.0,3197.0,19584026.0,1241096.0,2948963.0,16118070.0,683930.0,1240092.0,23774085.0,18042092.0,5731993.0,0.2411
20,Coimbatore-Chennai-R20,2025-01,90,10,1.94,True,111.3,0.79,5482.0,3079.0,16878335.0,880239.0,3505087.0,15728578.0,661018.0,1230880.0,21263661.0,17620476.0,3643186.0,0.1713
20,Coimbatore-Chennai-R20,2025-02,90,10,1.94,True,113.4,0.764,5564.0,2977.0,16563748.0,895134.0,2824578.0,16025044.0,674843.0,1018911.0,20283459.0,17718799.0,2564660.0,0.1264
20,Coimbatore-Chennai-R20,2025-03,90,10,1.94,True,118.62,0.801,6174.0,3123.0,19280569.0,1070276.0,3322216.0,16763824.0,576109.0,1261470.0,23673062.0,18601403.0,5071659.0,0.2142
21,Indore-Bhopal-R21,2024-04,90,14,1.81,False,91.69,0.833,3674.0,4544.0,16694794.0,920248.0,0.0,19329033.0,885062.0,1834212.0,17615041.0,22048308.0,-4433266.0,-0.2517
21,Indore-Bhopal-R21,2024-05,90,14,1.81,False,92.85,0.683,3452.0,3727.0,12864334.0,1547325.0,0.0,19572270.0,1050310.0,1346885.0,14411659.0,21969465.0,-7557806.0,-0.5244
21,Indore-Bhopal-R21,2024-06,90,14,1.81,False,91.32,0.628,3639.0,3427.0,12469210.0,1158370.0,0.0,19250135.0,1031394.0,1111911.0,13627580.0,21393440.0,-7765860.0,-0.5699
21,Indore-Bhopal-R21,2024-07,90,14,1.81,False,87.5,0.663,3374.0,3620.0,12213684.0,1082119.0,0.0,18444917.0,759794.0,1386735.0,13295803.0,20591445.0,-7295642.0,-0.5487
21,Indore-Bhopal-R21,2024-08,90,14,1.81,False,90.39,0.74,3443.0,4037.0,13897554.0,1642241.0,0.0,19053520.0,758275.0,1727420.0,15539794.0,21539216.0,-5999421.0,-0.3861
21,Indore-Bhopal-R21,2024-09,90,14,1.81,False,91.53,0.642,3375.0,3503.0,11823484.0,812090.0,0.0,19295776.0,926770.0,1752511.0,12635574.0,21975057.0,-9339483.0,-0.7391
21,Indore-Bhopal-R21,2024-10,90,14,1.81,False,106.96,0.697,3272.0,3804.0,12445656.0,1332896.0,0.0,22548333.0,963340.0,1722573.0,13778551.0,25234247.0,-11455696.0,-0.8314
21,Indore-Bhopal-R21,2024-11,90,14,1.81,False,122.09,0.658,3723.0,3589.0,13361681.0,819566.0,0.0,25737903.0,1051899.0,1780078.0,14181247.0,28569880.0,-14388633.0,-1.0146
21,Indore-Bhopal-R21,2024-12,90,14,1.81,False,115.63,0.678,3489.0,3700.0,12911115.0,1467839.0,0.0,24374947.0,1063767.0,1373060.0,14378954.0,26811775.0,-12432820.0,-0.8647
21,Indore-Bhopal-R21,2025-01,90,14,1.81,False,107.03,0.748,3225.0,4080.0,13158465.0,804233.0,0.0,22563292.0,1087591.0,1154011.0,13962698.0,24804894.0,-10842196.0,-0.7765
21,Indore-Bhopal-R21,2025-02,90,14,1.81,False,107.69,0.653,3480.0,3564.0,12402911.0,1181166.0,0.0,22701350.0,1049835.0,1633015.0,13584077.0,25384200.0,-11800123.0,-0.8687
21,Indore-Bhopal-R21,2025-03,90,14,1.81,False,111.92,0.654,3844.0,3568.0,13714187.0,1042742.0,0.0,23593117.0,799954.0,1767194.0,14756930.0,26160266.0,-11403336.0,-0.7727
22,Rajkot-Ahmedabad-R22,2024-04,138,5,1.01,False,94.01,0.679,3291.0,2027.0,6671491.0,737108.0,0.0,3466454.0,464566.0,455358.0,7408599.0,4386378.0,3022221.0,0.4079
22,Rajkot-Ahmedabad-R22,2024-05,138,5,1.01,False,89.68,0.688,3278.0,2055.0,6735709.0,650490.0,0.0,3306533.0,461141.0,557704.0,7386199.0,4325378.0,3060821.0,0.4144
22,Rajkot-Ahmedabad-R22,2024-06,138,5,1.01,False,97.13,0.861,3214.0,2573.0,8268504.0,546466.0,0.0,3581352.0,538679.0,594217.0,8814970.0,4714248.0,4100722.0,0.4652
22,Rajkot-Ahmedabad-R22,2024-07,138,5,1.01,False,90.11,0.662,3210.0,1977.0,6345787.0,549821.0,0.0,3322509.0,422128.0,457100.0,6895608.0,4201737.0,2693871.0,0.3907
22,Rajkot-Ahmedabad-R22,2024-08,138,5,1.01,False,89.25,0.894,3312.0,2670.0,8842801.0,967781.0,0.0,3290688.0,496236.0,541006.0,9810582.0,4327930.0,5482653.0,0.5589
22,Rajkot-Ahmedabad-R22,2024-09,138,5,1.01,False,95.36,0.743,3161.0,2219.0,7014185.0,681056.0,0.0,3516040.0,521097.0,613241.0,7695241.0,4650378.0,3044864.0,0.3957
22,Rajkot-Ahmedabad-R22,2024-10,138,5,1.01,False,109.9,0.539,3222.0,1610.0,5187014.0,480439.0,0.0,4052357.0,495422.0,681343.0,5667453.0,5229122.0,438331.0,0.0773
22,Rajkot-Ahmedabad-R22,2024-11,138,5,1.01,False,116.1,0.746,3294.0,2229.0,7341529.0,401455.0,0.0,4280711.0,488436.0,622857.0,7742984.0,5392004.0,2350980.0,0.3036
